date,herfindahl_index,number_of_holders,total_supply_held,whale_balance_pct,whale_balance_total,whale_count
2021-05-07 00:00:00.000 UTC,0.0005986119109680197,4667,10191992658.637764,0.9956539132491029,10147697374.378819,68
2021-05-08 00:00:00.000 UTC,0.0007716633779397063,4144,7127277982.374936,0.9972305093974859,7107539052.981243,64
2021-05-09 00:00:00.000 UTC,0.0008125082550451887,3953,7875643920.751226,0.9975717040783819,7856519526.73835,67
2021-05-10 00:00:00.000 UTC,0.0009268271600561704,4190,7421571540.973491,0.9965124246157068,7395688250.75442,73
2021-05-11 00:00:00.000 UTC,0.001184433924163623,3181,5508498953.6218815,0.997302412273484,5493639294.453065,63
2021-05-12 00:00:00.000 UTC,0.0008279801475268246,3236,7628980600.173895,0.99679196636853,7604506573.834704,84
2021-05-13 00:00:00.000 UTC,0.0007092050340919287,3043,7352992638.9960575,0.9969335554121501,7330445094.513708,86
2021-05-14 00:00:00.000 UTC,0.0010585374249891162,2741,5661021038.620392,0.9971444562795156,5644855745.542029,55
2021-05-15 00:00:00.000 UTC,0.0008999101803169217,2953,6757182632.846815,0.99779363877859,6742273847.119717,58
2021-05-16 00:00:00.000 UTC,0.0008962473068579791,2924,6490707628.999418,0.9976121405071916,6475208731.172468,60
2021-05-17 00:00:00.000 UTC,0.001140360213028196,2731,7459383596.867924,0.997854609596832,7443380306.885654,68
2021-05-18 00:00:00.000 UTC,0.000936078997658068,2795,6237398695.5878725,0.9964532205725621,6215276018.213634,60
2021-05-19 00:00:00.000 UTC,0.000558441324019889,2944,9474319846.81362,0.9963329521796662,9439577062.870216,101
2021-05-20 00:00:00.000 UTC,0.0007592813495758964,2570,8135804769.498364,0.9973065804548932,8113891633.917025,85
2021-05-21 00:00:00.000 UTC,0.0006708324835830653,2931,9919017773.71018,0.9976355004134022,9895564260.284786,113
2021-05-22 00:00:00.000 UTC,0.0007342635471073311,2654,10049443461.300137,0.9979554773901684,10028897146.927284,84
2021-05-23 00:00:00.000 UTC,0.0005244213574641833,2875,13759196169.573727,0.9972652931181438,13721568801.119984,89
2021-05-24 00:00:00.000 UTC,0.0005231531621117352,2981,9979926687.89137,0.9951956176002643,9931979303.761414,91
2021-05-25 00:00:00.000 UTC,0.0006411653515153895,2644,7696512027.956135,0.9963809321719794,7668657828.887785,95
2021-05-26 00:00:00.000 UTC,0.0008099089514596643,2707,6868317177.346806,0.9968262997594641,6846519197.468984,85
2021-05-27 00:00:00.000 UTC,0.0007056384928946542,2725,6940324124.310156,0.9966726908762302,6917231520.529419,98
2021-05-28 00:00:00.000 UTC,0.0007851305112004056,2454,7015069971.504255,0.9969245873197375,6993495736.360963,82
2021-05-29 00:00:00.000 UTC,0.0008782057898963936,2390,6466976619.576115,0.9969345426772573,6447152378.74163,76
2021-05-30 00:00:00.000 UTC,0.000912007644959112,2233,5967172798.62937,0.9961124208415475,5943974942.022533,63
2021-05-31 00:00:00.000 UTC,0.0008396849454357591,2227,6043310760.870726,0.9967461330983328,6023646632.009439,65
2021-06-01 00:00:00.000 UTC,0.0010480147636503746,2222,4801811989.357579,0.9968272455328959,4786577018.918151,73
2021-06-02 00:00:00.000 UTC,0.0011418311905570994,2230,4995603115.13707,0.9963004830961608,4977121796.967749,65
2021-06-03 00:00:00.000 UTC,0.0012579553840358281,2212,4639311107.733759,0.9969837223603673,4625317657.376202,62
2021-06-04 00:00:00.000 UTC,0.0012076403382556987,2049,4564185965.760455,0.9950262897185864,4541485027.096269,62
2021-06-05 00:00:00.000 UTC,0.0011362688922699447,2344,4527847985.8103285,0.9947292366038786,4503982770.383517,54
2021-06-06 00:00:00.000 UTC,0.0013192568812108408,2561,4422960973.418726,0.997507440673682,4411936480.794491,53
2021-06-07 00:00:00.000 UTC,0.0011015565939598631,2090,5009691037.312371,0.995948193362545,4989392737.915791,64
2021-06-08 00:00:00.000 UTC,0.0015914607955407887,1949,5691332088.298377,0.9964325450336591,5671028517.374882,64
2021-06-09 00:00:00.000 UTC,0.0009406410575640851,1912,5848463130.433353,0.9961224711557334,5825785545.950468,74
2021-06-10 00:00:00.000 UTC,0.0012893586435389274,2006,4493973025.256088,0.9962565787333595,4477150191.061636,61
2021-06-11 00:00:00.000 UTC,0.0012737218495379517,1705,4784282698.66169,0.9970453999510516,4770147056.766041,67
2021-06-12 00:00:00.000 UTC,0.0008521063577939202,1876,6900870961.356484,0.9973325001848343,6882462889.342584,61
2021-06-13 00:00:00.000 UTC,0.0008588677974411741,2325,6240872156.734792,0.9964142015047093,6218493646.745871,53
2021-06-14 00:00:00.000 UTC,0.001311611529160517,1810,4391092553.312816,0.9962937954767133,4374818266.229557,51
2021-06-15 00:00:00.000 UTC,0.0015440841642021701,1789,3872225466.4602413,0.9960414703395307,3856897147.099234,49
2021-06-16 00:00:00.000 UTC,0.0014366473210921627,1608,3943427220.276093,0.9950568076725915,3923934101.0971303,64
2021-06-17 00:00:00.000 UTC,0.001595062066795856,1602,4230362293.6801496,0.9962368588291832,4214442843.165331,55
2021-06-18 00:00:00.000 UTC,0.0016638210426635678,1598,4013950617.3883553,0.9959852114358602,3997835454.3526425,61
2021-06-19 00:00:00.000 UTC,0.0015752606102960181,1589,3833440800.6204686,0.9941322632690236,3810947179.2286444,48
2021-06-20 00:00:00.000 UTC,0.0011855214601054057,1565,5237061816.780985,0.9962992625661297,5217680826.07213,52
2021-06-21 00:00:00.000 UTC,0.0009362519666834805,1780,6151796327.095118,0.9965452214694085,6130543233.219698,72
2021-06-22 00:00:00.000 UTC,0.0007652713475823864,2036,8097661923.465182,0.9964728065375268,8069099903.267418,78
2021-06-23 00:00:00.000 UTC,0.0009792261782480005,1861,5669150964.14801,0.994612231931275,5638606893.606592,82
2021-06-24 00:00:00.000 UTC,0.0010999123456579352,1620,5027130929.137227,0.9976299415570583,5015216335.034852,61
2021-06-25 00:00:00.000 UTC,0.0012101454035634846,1523,4337210042.678377,0.9963239329459038,4321266167.733792,70
2021-06-26 00:00:00.000 UTC,0.0011763557789595922,1672,5308024095.538133,0.996904666378646,5291593990.092257,61
2021-06-27 00:00:00.000 UTC,0.0015856814161301187,1673,3985335861.152944,0.9969697350182742,3973259237.4524765,56
2021-06-28 00:00:00.000 UTC,0.0014946746760650734,1668,3868625220.8672915,0.9960684621404242,3853415574.346942,61
2021-06-29 00:00:00.000 UTC,0.0013674550735345839,1716,4182917240.5738587,0.9946533075431473,4160552468.516043,64
2021-06-30 00:00:00.000 UTC,0.0014564919463931473,1657,3883379242.633313,0.9895628809388928,3842847951.118517,68
2021-07-01 00:00:00.000 UTC,0.0013966833729773503,1873,4157112672.603691,0.9962939222920949,4141706089.9985046,67
2021-07-02 00:00:00.000 UTC,0.0016452701462557997,1578,3037360185.776369,0.9940096323466153,3019165281.567816,54
2021-07-03 00:00:00.000 UTC,0.003361616272367225,2105,4305780309.920502,0.9962352588515566,4289570161.6115866,55
2021-07-04 00:00:00.000 UTC,0.0016310014296520823,2404,5440712063.447223,0.9954657672822717,5416042608.801401,65
2021-07-05 00:00:00.000 UTC,0.0013117823830987305,1931,4619797858.110674,0.9945610245483778,4594670890.968953,65
2021-07-06 00:00:00.000 UTC,0.0009267661550736408,2140,5424437763.453325,0.994443683801321,5394297872.039523,85
2021-07-07 00:00:00.000 UTC,0.0013888117228644246,1877,3536536271.4334,0.9943681839785427,3516619149.7994766,83
2021-07-08 00:00:00.000 UTC,0.0011800759041260983,1570,4568195165.955799,0.996164091795118,4550671988.637207,72
2021-07-09 00:00:00.000 UTC,0.0014268874408341224,1619,3767530408.6615,0.996331999352005,3753711104.6811886,68
2021-07-10 00:00:00.000 UTC,0.0016608893396675066,1757,3217698435.9434896,0.9948217162735769,3201036280.496106,50
2021-07-11 00:00:00.000 UTC,0.0016601891062344321,1583,3330698834.70279,0.9966429356334413,3319517464.3290706,52
2021-07-12 00:00:00.000 UTC,0.0013655730537738768,1476,3871713179.535209,0.9953736312724359,3853801206.75931,73
2021-07-13 00:00:00.000 UTC,0.0016134950325807735,1455,3328293499.9292274,0.9963347847414612,3316094587.808391,67
2021-07-14 00:00:00.000 UTC,0.0009611388405395159,1606,4636284964.442713,0.9959862124414045,4617675901.534329,78
2021-07-15 00:00:00.000 UTC,0.001374325086864523,1602,3624269592.491045,0.9959240156820346,3609497126.4679728,79
2021-07-16 00:00:00.000 UTC,0.0013052519710016579,1705,3925808041.6424975,0.9948321666832268,3905520120.0496416,66
2021-07-17 00:00:00.000 UTC,0.0011256636069898098,1576,4400371352.318057,0.9952430207457501,4379438877.0840845,57
2021-07-18 00:00:00.000 UTC,0.001731551444644886,1288,2912421255.6661115,0.9957992950678263,2900187033.332867,53
2021-07-19 00:00:00.000 UTC,0.0013153346124985662,1538,4028467237.0768867,0.995924450259838,4012049018.475567,67
2021-07-20 00:00:00.000 UTC,0.0011893124002762619,1762,4464801555.060957,0.9962479137910885,4448049234.720686,65
2021-07-21 00:00:00.000 UTC,0.0011260329921678328,1724,5381243999.936871,0.9958666128445218,5359001235.107038,72
2021-07-22 00:00:00.000 UTC,0.0017976928196941151,1516,4215420606.6290283,0.9963065892865227,4199851326.9986916,81
2021-07-23 00:00:00.000 UTC,0.0014629088887336108,2031,3752456824.943511,0.9965376842242621,3739464634.480734,70
2021-07-24 00:00:00.000 UTC,0.0015118224305915894,1682,3680515591.1941814,0.995487138503728,3663905934.0962524,56
2021-07-25 00:00:00.000 UTC,0.001740620754649648,1364,3425290070.2094593,0.9961745759123422,3412186883.0676646,49
2021-07-26 00:00:00.000 UTC,0.0013737124965765518,1622,3862856007.825555,0.9956759020389004,3846152640.038095,62
2021-07-27 00:00:00.000 UTC,0.001793143091426836,1465,2806112737.2214904,0.9959556293525272,2794763777.2335725,57
2021-07-28 00:00:00.000 UTC,0.0019080806946991289,1479,2602404701.489617,0.99622878416585,2592590471.672493,64
2021-07-29 00:00:00.000 UTC,0.0017686947993264793,1482,2796055348.2451115,0.9956812502668435,2783979884.955987,66
2021-07-30 00:00:00.000 UTC,0.001264994906417562,1787,3694712671.526009,0.9947591029494317,3675349062.783111,71
2021-07-31 00:00:00.000 UTC,0.0015335635496899458,1765,3578713780.945869,0.9965153345273626,3566243160.5969553,61
2021-08-01 00:00:00.000 UTC,0.0013445347908459914,1781,3367100039.9082003,0.9945485546068833,3348744477.90748,63
2021-08-02 00:00:00.000 UTC,0.0015720726321017554,1589,2981243772.4398246,0.9951533806001304,2966794818.536577,60
2021-08-03 00:00:00.000 UTC,0.001155928910082322,1572,4015916986.5981617,0.9972019953356102,4004680432.1378574,69
2021-08-04 00:00:00.000 UTC,0.0012886609805069901,2096,3852887054.132948,0.9924720544301766,3823882730.102758,68
2021-08-05 00:00:00.000 UTC,0.0019781954931713487,1556,2958314466.121889,0.9957450668122088,2945727035.720064,73
2021-08-06 00:00:00.000 UTC,0.0018385242215279425,1792,3109176574.591726,0.9951668829352949,3094149560.231885,69
2021-08-07 00:00:00.000 UTC,0.0016579116172262065,1779,3134092305.9595423,0.9941611089626279,3115792682.4839783,63
2021-08-08 00:00:00.000 UTC,0.0019832654312021006,1698,2827787659.8364697,0.9968498865350451,2818879807.8531857,61
2021-08-09 00:00:00.000 UTC,0.0018833971984794388,1675,2731431273.4183593,0.9953582198977868,2718752570.0828433,77
2021-08-10 00:00:00.000 UTC,0.0014634590834965693,1755,3225549086.082551,0.9958554317986781,3212180577.9085703,74
2021-08-11 00:00:00.000 UTC,0.0021244923872470968,1854,2631646288.9236493,0.9949269461435077,2618295805.5687017,69
2021-08-12 00:00:00.000 UTC,0.0022761474545229293,1668,2368533661.12953,0.9945293226768354,2355576177.7404366,65
2021-08-13 00:00:00.000 UTC,0.0023015346720897264,1629,2359348256.928253,0.9928484460802456,2342475250.6533523,61
2021-08-14 00:00:00.000 UTC,0.002213131332202673,1664,2322104757.1568995,0.9923870161736693,2304426611.1976185,65
2021-08-15 00:00:00.000 UTC,0.0030668075435764503,1409,1831565076.621003,0.9937893895054409,1820189939.3346727,53
2021-08-16 00:00:00.000 UTC,0.0020415059262043683,1732,2914506161.488987,0.9944147925640594,2898228040.003744,68
2021-08-17 00:00:00.000 UTC,0.0014700033779473912,1720,3856044806.35408,0.9954025660946538,3838316895.2208138,77
2021-08-18 00:00:00.000 UTC,0.0012390326792719969,1713,3595681945.8517385,0.9961712314046907,3581914911.7387404,88
2021-08-19 00:00:00.000 UTC,0.0014340239715940417,1787,3574572588.409502,0.9960946765272487,3560612726.174933,90
2021-08-20 00:00:00.000 UTC,0.0017825576950321166,1897,2867331781.65602,0.9956637021354983,2854898176.974407,67
2021-08-21 00:00:00.000 UTC,0.001840173579292578,1760,3024214453.6452117,0.9922034856779793,3000636122.344505,66
2021-08-22 00:00:00.000 UTC,0.0019155106025522536,1708,2947167948.9739504,0.9952750590445559,2933242754.429271,53
2021-08-23 00:00:00.000 UTC,0.0056975070530160925,1624,2758475789.5027704,0.9952177964461261,2745284196.778935,65
2021-08-24 00:00:00.000 UTC,0.0023910173855882033,1500,2731317829.3662205,0.9960227516268649,2720454699.972859,65
2021-08-25 00:00:00.000 UTC,0.002935928813906695,1313,2172727018.8540473,0.9962562705535749,2164592916.73452,74
2021-08-26 00:00:00.000 UTC,0.0024301169714424503,1307,2439529855.825121,0.995292567773307,2428045934.36383,69
2021-08-27 00:00:00.000 UTC,0.0025787729030560774,1333,2144391589.1298761,0.9928418340482298,2129041678.2693043,57
2021-08-28 00:00:00.000 UTC,0.0027603498286638464,1270,1829363985.9949539,0.9952600749806024,1820692937.8681514,52
2021-08-29 00:00:00.000 UTC,0.0026163371640989105,1256,2133695044.7943964,0.9969164438139789,2127115676.239938,53
2021-08-30 00:00:00.000 UTC,0.0024344958025798585,1417,2393548562.76306,0.995807772462626,2383514262.5662026,64
2021-08-31 00:00:00.000 UTC,0.0015872627605959073,1533,3292003995.3888073,0.9948039150672461,3274898463.029802,80
2021-09-01 00:00:00.000 UTC,0.0015396674364587671,1641,3356795613.6150684,0.9936166286990057,3335367940.8318143,83
2021-09-02 00:00:00.000 UTC,0.002350043550147577,1645,2299182473.8936343,0.9919416044410962,2280654752.0569005,71
2021-09-03 00:00:00.000 UTC,0.001510054147104992,1834,3744088480.8204484,0.9933872559431407,3719329781.9705477,80
2021-09-04 00:00:00.000 UTC,0.0027496213381376557,1497,2179896141.633077,0.9925894433820991,2163741897.8543615,64
2021-09-05 00:00:00.000 UTC,0.0024608511882863726,1429,2391988396.3855314,0.9947931695932252,2379533718.4705787,59
2021-09-06 00:00:00.000 UTC,0.0017447631443407896,1643,3123205904.9776564,0.9943111044170537,3105438312.700197,78
2021-09-07 00:00:00.000 UTC,0.0012306405234594046,1809,4194171731.9762735,0.995200566827976,4174042085.036661,100
2021-09-08 00:00:00.000 UTC,0.0015101225784760058,1538,3341723392.412656,0.9950540145117236,3325195277.007949,95
2021-09-09 00:00:00.000 UTC,0.0021309501675142,1429,2619301369.944592,0.9947918873509939,2605659753.3482246,78
2021-09-10 00:00:00.000 UTC,0.001791940296405624,1456,3124231618.907275,0.9952254987305188,3109314971.076649,81
2021-09-11 00:00:00.000 UTC,0.0021666748974422485,1452,2697641406.666646,0.9945544798893129,2682951346.1352205,65
2021-09-12 00:00:00.000 UTC,0.0021146669739914997,1440,2757768953.169117,0.9943848947394243,2742283790.2127247,63
2021-09-13 00:00:00.000 UTC,0.0022754893423732395,1357,2474422761.3448415,0.9951030983064281,2462305756.334199,69
2021-09-14 00:00:00.000 UTC,0.001999762813657287,1600,2699963431.077792,0.9946640631018925,2685556596.582363,80
2021-09-15 00:00:00.000 UTC,0.0016368221184768163,1591,2856059652.378869,0.9947017973567506,2840927669.579357,73
2021-09-16 00:00:00.000 UTC,0.002215568323325771,1472,2356786954.647318,0.9945990600603832,2344058089.8547955,69
2021-09-17 00:00:00.000 UTC,0.0026536823781117334,1213,2341686628.4436617,0.9947988878056996,2329507253.565233,67
2021-09-18 00:00:00.000 UTC,0.0031513661447560453,1266,1919144299.8183403,0.9948486612223246,1909258137.3667314,55
2021-09-19 00:00:00.000 UTC,0.0039552867146173416,1244,1460517352.9659863,0.994304489998533,1452198961.7748525,52
2021-09-20 00:00:00.000 UTC,0.0025145859088386625,1228,2057783228.7160125,0.9946538517816887,2046782014.5741415,73
2021-09-21 00:00:00.000 UTC,0.0026172169587791397,1142,2288727161.5316973,0.9952798009482963,2277923913.7542267,64
2021-09-22 00:00:00.000 UTC,0.0022629384264416666,1290,2500945784.5933666,0.9955110270543889,2489719106.627887,68
2021-09-23 00:00:00.000 UTC,0.002886031520849652,1163,1800345749.044012,0.9940199624127044,1789579613.794601,65
2021-09-24 00:00:00.000 UTC,0.0024145247421014475,1228,2745727070.748037,0.9956041939157545,2733657386.984765,80
2021-09-25 00:00:00.000 UTC,0.0022922290742065296,1311,2764144313.538377,0.9956014124870349,2751985982.8768134,57
2021-09-26 00:00:00.000 UTC,0.0009685293962285922,2507,12968274519.427439,0.9972976732047232,12933230003.705084,82
2021-09-27 00:00:00.000 UTC,0.0016044032261059574,1898,6869514958.024887,0.9956927658250725,6839926348.432507,76
2021-09-28 00:00:00.000 UTC,0.0011467351646477458,1508,5160977564.346253,0.9947178986076098,5133716757.567526,78
2021-09-29 00:00:00.000 UTC,0.0017466107355744046,1439,3363555488.1125636,0.9933729596344738,3341265070.1211543,69
2021-09-30 00:00:00.000 UTC,0.0023634753007443004,1231,2647017733.8137355,0.9930617537163969,2628652072.859471,66
2021-10-01 00:00:00.000 UTC,0.0016339247735700259,1395,3523328521.1804204,0.9944812080524567,3503884004.10918,79
2021-10-02 00:00:00.000 UTC,0.0015318242215126426,1474,3938012969.6145525,0.9959821197536728,3922190505.0941577,68
2021-10-03 00:00:00.000 UTC,0.002113892158400307,1388,2858609977.088153,0.9957643252836533,2846501835.0843043,54
2021-10-04 00:00:00.000 UTC,0.00257945345465474,1301,2155741144.356792,0.9944578348032898,2143793670.8134215,70
2021-10-05 00:00:00.000 UTC,0.0024958727170000363,1294,2049490879.481069,0.9938859551197807,2036960200.2623217,74
2021-10-06 00:00:00.000 UTC,0.002180711873372811,1363,2616820252.2346535,0.995281390167341,2604472498.4621577,69
2021-10-07 00:00:00.000 UTC,0.002335217258272082,1277,2512749487.8211927,0.9947085280978033,2499453344.5091276,65
2021-10-08 00:00:00.000 UTC,0.002333280710452631,1258,2363326963.5473123,0.9945144145407047,2350362731.5205164,55
2021-10-09 00:00:00.000 UTC,0.002394513278578456,1211,2277247021.2260885,0.9951958450080042,2266306773.5810575,52
2021-10-10 00:00:00.000 UTC,0.0025052940494571813,1193,2330813508.5860987,0.9949489002168876,2319040336.978404,53
2021-10-11 00:00:00.000 UTC,0.002530133496986714,1217,2150142388.316972,0.9947769256139598,2138912034.682214,55
2021-10-12 00:00:00.000 UTC,0.0023262810180993527,1351,2288898929.8175197,0.9948421662548175,2277093169.6779947,67
2021-10-13 00:00:00.000 UTC,0.0015448119835170383,1520,3339438971.846852,0.994917129452658,3322465035.8522053,58
2021-10-14 00:00:00.000 UTC,0.0021819507864501973,1325,2544044119.725279,0.9936529711173622,2527896998.2186775,74
